Security Code,Security Id,Security Name,Group,Face Value,ISIN No,Industry
540728,SAYAJIIND,Sayaji Industries Ltd,X ,5,INE327G01032,Diversified
540729,VANTABIO,Vanta Bioscience Ltd,M ,10,INE695X01011,Pharmaceuticals
540730,MEHAI,Mehai Technology Ltd,B ,10,INE062Y01012,Comm.Trading  & Distribution
540735,IRIS,IRIS Business Services Ltd,M ,10,INE864K01010,IT Software Products
540737,SGRL,Shree Ganesh Remedies Ltd,M ,10,INE414Y01015,Pharmaceuticals
540738,STL,Shreeji Translogistics Ltd,M ,10,INE402Y01010,Transportation - Logistics
540739,ABSLRIF5RG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Growth,B ,10,INF209KB1IZ0, 
540740,ABSLRIF5RD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan Dividend Payout,B ,10,INF209KB1JA1, 
540741,ABSLRIF5DG,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Growth,B ,10,INF209KB1JB9, 
540742,ABSLRIF5DD,Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan Dividend Payout,B ,10,INF209KB1JC7, 
540743,GODREJAGRO,Godrej Agrovet Ltd,A ,10,INE850D01014,Other Agricultural Products
540744,MESCON,Mideast Integrated Steels Ltd,XT,10,INE170N01016,Iron & Steel/Interm.Products
540749,MASFIN,MAS Financial Services Ltd,A ,10,INE348L01012,Finance (including NBFCs)
540750,IEX,Indian Energy Exchange Ltd,A ,1,INE022Q01020,Electric Utilities
540755,GICRE,General Insurance Corporation of India,A ,5,INE481Y01014,General Insurance
540756,KAARYAFSL,Kaarya Facilities and Services Ltd,M ,10,INE282Y01016,Sp.Consumer Services
540757,SCPL,Sheetal Cool Products Ltd,M ,10,INE501Y01019,Packaged Foods
540758,NCBFIVADD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A DR DVP 22OT20,B ,10,INF204KB1RR3, 
540759,NCBFIVADG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A DR GWTH 22OT20,B ,10,INF204KB1RQ5, 
540760,NCBFIVAD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A REG DVP 22OT20,B ,10,INF204KB1RP7, 
540761,NCBFIVAG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD-IV SR A REG GWTH 22OT20,B ,10,INF204KB1RO0, 
540762,TIINDIA,Tube Investments of India Ltd,A ,1,INE974X01010,Auto Parts & Equipment
540763,IPRU3013,ICICI Prudential Value Fund Series 18 - Cumulative Option,B ,10,INF109KB11Y6, 
540764,IPRU3014,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,B ,10,INF109KB12Y4, 
540765,IPRU9215,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,B ,10,INF109KB13Y2, 
540766,IPRU9216,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,B ,10,INF109KB14Y0, 
540767,NAM-INDIA,Nippon Life India Asset Management Ltd,A ,10,INE298J01013,Asset Management Cos.
540768,MAHLOG,Mahindra Logistics Ltd,A ,10,INE766P01016,Transportation - Logistics
540769,NIACL,The New India Assurance Company Ltd,A ,5,INE470Y01017,General Insurance
540774,IFGLEXPOR,IFGL Refractories Ltd,B ,10,INE133Y01011,Other Industrial Goods
540775,KHADIM,Khadim India Ltd,B ,10,INE834I01025,Footwear
540776,5PAISA,5paisa Capital Ltd,B ,10,INE618L01018,Other Financial Services
540777,HDFCLIFE,HDFC Life Insurance Company Ltd,A ,10,INE795G01014,Life Insurance
540778,NCBFIVBDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,B ,10,INF204KB1RV5, 
540779,NCBFIVBDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,B ,10,INF204KB1RU7, 
540780,NCBFIVBD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,B ,10,INF204KB1RT9, 
540781,NCBFIVBG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,B ,10,INF204KB1RS1, 
540782,SBRANDS,Sanghvi Brands Ltd,M ,10,INE204Y01010,Hotels
540786,SHARIKA,Sharika Enterprises Ltd,M ,10,INE669Y01014,Other Elect.Equip./ Prod.
540787,ICICIB22,BHARAT 22 ETF - ICICI Prudential AMC,B ,10,INF109KB15Y7, 
540788,ASPIRA,Aspira Pathlab & Diagnostics Ltd,X ,10,INE500C01017,Healthcare Services
540789,DNAMEDIA,Diligent Media Corporation Ltd,B ,1,INE016M01021,Advertising & Media
540791,HHOF1140DG,HDFC HOF-I-1140D November 2017(1) - Direct Option - Growth Option,B ,10,INF179KB1W61, 
540792,HHOF1140DD,HDFC HOF-I-1140D November 2017(1) - Direct Option - Dividend Payout Option,B ,10,INF179KB1W79, 
540793,HHOF1140RG,HDFC HOF-I-1140D November 2017(1) - Regular Option - Growth Option,B ,10,INF179KB1W87, 
540794,HHOF1140RD,HDFC HOF-I-1140D November 2017(1) - Regular  Option - Dividend Payout Option,B ,10,INF179KB1W95, 
540795,DYNAMIC,Dynamic Cables Ltd,M ,10,INE600Y01019,Other Elect.Equip./ Prod.
540796,RATNABHUMI,Ratnabhumi Developers Ltd,M ,10,INE821Y01011,Realty
540797,SHALBY,Shalby Ltd,B ,10,INE597J01018,Healthcare Facilities
540798,FSC,Future Supply Chain Solutions Ltd,B ,10,INE935Q01015,Transportation - Logistics
540799,DACEFRG,DSP BLACKROCK A.C.E. Fund Series 1 - Regular Growth,B ,10,INF740KA1CU1, 
540800,DACEFRDP,DSP BLACKROCK A.C.E. Fund Series 1 - Regular-Dividend Payout,B ,10,INF740KA1CV9, 
540801,DACEFDG,DSP BLACKROCK A.C.E. Fund Series 1 - Direct Growth,B ,10,INF740KA1CW7, 
540802,DACEFDDP,DSP BLACKROCK A.C.E. Fund Series 1 - Direct - Dividend Payout,B ,10,INF740KA1CX5, 
540809,MRCEXIM,MRC Exim Ltd,M ,10,INE333Y01017,Comm.Trading  & Distribution
540811,DML,Diggi Multitrade Ltd,M ,10,INE158R01012,Comm.Trading  & Distribution
540821,SADHNA,Sadhna Broadcast Ltd,X ,10,INE994R01010,Broadcasting & Cable TV
540823,VITESSE,Vitesse Agro Ltd,XT,10,INE550U01014,Comm.Trading  & Distribution
540824,ASTRON,Astron Paper & Board Mill Ltd,B ,10,INE646X01014,Paper & Paper Products
540825,NCBFIVBCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR DVP 20MR21,B ,10,INF204KB1ST7, 
540826,NCBFIVCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG GWTH 20MR21,B ,10,INF204KB1SQ3, 
540827,NCBFIVBCG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C DR GWTH 20MR21,B ,10,INF204KB1SS9, 
540828,NCBFIVCD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SR C RG DVP 20MR21,B ,10,INF204KB1SR1, 
540829,CHANDRIMA,Chandrima Mercantiles Ltd,XT,10,INE371F01016,Comm.Trading  & Distribution
540843,RITHWIKFMS,Rithwik Facility Management Services Ltd,M ,10,INE819Y01015,Sp.Consumer Services
540850,JFL,Jhandewalas Foods Ltd,M ,10,INE841Y01019,Packaged Foods
540861,IPRU3018,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION,B ,10,INF109KB16Z2, 
540862,IPRU3019,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION,B ,10,INF109KB17Z0, 
540863,IPRU9220,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION,B ,10,INF109KB18Z8, 
540864,IPRU9221,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION,B ,10,INF109KB19Z6, 
540879,APOLLO,Apollo Micro Systems Ltd,B ,10,INE713T01010,Defence
540896,NCBFIVDDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR DVP 18JN21,B ,10,INF204KB1TJ6, 
540897,NCBFIVDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG GWTH 18JN21,B ,10,INF204KB1TG2, 
540898,NCBFIVDDG,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD DR GWTH 18JN21,B ,10,INF204KB1TI8, 
540899,NCBFIVDD,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD IV SRD RG DVP 18JN21,B ,10,INF204KB1TH0, 
540900,NEWGEN,Newgen Software Technologies Ltd,B ,10,INE619B01017,IT Consulting & Software
540901,PRAXIS,Praxis Home Retail Ltd,B ,5,INE546Y01022,Specialty Retail
540902,AMBER,Amber Enterprises India Ltd,A ,10,INE371P01015,Consumer Electronics
540903,CRPRISK,CRP Risk Management Ltd,M ,10,INE422M01013,Consulting Services
540904,TIRUFOAM,Tirupati Foam Ltd,X ,10,INE115G01015,Furniture-Furnishing-Paints
540914,SRUSTEELS,SRU Steels Ltd,XT,10,INE425C01017,Comm.Trading  & Distribution
540923,AML,Ashoka Metcast Ltd,M ,10,INE760Y01011,Construction & Engineering
540935,GALAXYSURF,Galaxy Surfactants Ltd,A ,10,INE600K01018,Specialty Chemicals
540936,GGL,Gautam Gems Ltd,M ,10,INE063Z01017,Comm.Trading  & Distribution
540937,MEDICO,Medico Remedies Ltd,M ,10,INE630Y01016,Pharmaceuticals
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd,M ,10,INE578V01013,Textiles
540945,FSSPL,Focus Suites Solutions & Services Ltd,MT,10,INE180Z01019,Consulting Services
540947,IPRU3034,ICICI Prudential Value Fund - Series 20 - Cumulative Option,B ,10,INF109KC1333, 
540949,IPRU3035,ICICI Prudential Value Fund - Series 20 - Dividend Option,B ,10,INF109KC1341, 
540950,IPRU9236,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option,B ,10,INF109KC1358, 
540951,IPRU9237,ICICI Prudential Value Fund - Series 20 - Direct Plan Dividend Option,B ,10,INF109KC1366, 
540952,LAL,Lorenzini Apparels Ltd,M ,10,INE740X01015,Other Apparels & Accessories
540953,KENVI,Kenvi Jewels Ltd,M ,10,INE923Y01015,Other Apparels & Accessories
540954,IWP,The Indian Wood Products Company Ltd,X ,2,INE586E01020,Forest Products
540955,TDSL,Tasty Dairy Specialities Ltd,M ,10,INE773Y01014,Packaged Foods
540956,BHATIA,Bhatia Communications & Retail (India) Ltd,M ,10,INE341Z01017,Specialty Retail
540961,SHIVAMILLS,Shiva Mills Ltd,B ,10,INE644Y01017,Textiles
540975,ASTERDM,Aster DM Healthcare Ltd,A ,10,INE914M01019,Healthcare Services
540980,YSL,The Yamuna Syndicate Ltd,XT,100,INE868X01014,Comm.Trading  & Distribution
540981,KTKIND4RG,Kotak India Growth Fund   Series 4 - Regular Plan Growth Option,B ,10,INF174K017S3, 
540982,KTKIND4RD,Kotak India Growth Fund   Series 4 - Regular Plan Dividend Option,B ,10,INF174K018S1, 
540983,KTKIND4DD,KOTAK INDIA GROWTH FUND SERIES 4 DIRECT PLAN DIVIDEND OPTION,B ,10,INF174K010T6, 
540984,KTKIND4DG,Kotak India Growth Fund   Series 4 - Direct Plan Growth Option,B ,10,INF174K019S9, 
541005,KANCOTEA,Kanco Tea & Industries Ltd,X ,10,INE398L01017,Tea & Coffee
541006,ANGEL,Angel Fibers Ltd,M ,10,INE339Z01011,Textiles
541019,HGINFRA,H.G. Infra Engineering Ltd,B ,10,INE926X01010,Construction & Engineering
541053,EIS,East India Securities Ltd,M ,10,INE482Z01019,Other Financial Services
541068,AXISCBD1D,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout,B ,10,INF846K01B77, 
541069,AXISCBDGG,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth,B ,10,INF846K01B69, 
541070,AXISCBDPD,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout,B ,10,INF846K01B93, 
541071,AXISCBGPG,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth,B ,10,INF846K01B85, 
541083,INFLAME,Inflame Appliances Ltd,M ,10,INE464Z01017,Houseware
541084,DACE2RG,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Growth Option,B ,10,INF740KA1EK8, 
541085,DACE2RDP,DSP BlackRock A C E Fund - Series 2 - Regular Plan - Dividend Payout Option,B ,10,INF740KA1EL6, 
541086,DACE2DG,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Growth Option,B ,10,INF740KA1EM4, 
541087,DACE2DDP,DSP BlackRock A C E Fund - Series 2 - Direct Plan - Dividend Payout  Option,B ,10,INF740KA1EN2, 
541092,ABSLRIF6RG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- GROWTH,B ,10,INF209KB1LL4, 
541093,ABSLRIF6RD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT,B ,10,INF209KB1LM2, 
541094,ABSLRIF6DG,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- GROWTH,B ,10,INF209KB1LN0, 
541095,ABSLRIF6DD,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT,B ,10,INF209KB1LO8, 
541096,BPLPHARMA,Bharat Parenterals Ltd,XT,10,INE365Y01019,Pharmaceuticals
541112,SHREESHAY,Shreeshay Engineers Ltd,M ,10,INE452Z01012,Construction & Engineering
541133,ACFL,Apex Capital And Finance Ltd,XT,10,INE758W01019,Finance (including NBFCs)
541143,BDL,Bharat Dynamics Ltd,A ,10,INE171Z01018,Defence
541144,ACTIVE,Active Clothing Co Ltd,M ,10,INE380Z01015,Other Apparels & Accessories
541151,RIDINGS,Ridings Consulting Engineers India Ltd,M ,10,INE314Z01014,Consulting Services
541152,ADVITIYA,Advitiya Trade India Ltd,M ,10,INE705X01018,Comm.Trading  & Distribution
541153,BANDHANBNK,Bandhan Bank Ltd,A ,10,INE545U01014,Banks
541154,HAL,Hindustan Aeronautics Ltd,A ,10,INE066F01012,Aerospace
541161,KARDA,Karda Constructions Ltd,T ,10,INE278R01018,Realty
541163,SANDHAR,Sandhar Technologies Ltd,B ,10,INE278H01035,Auto Parts & Equipment
541167,YASHO,Yasho Industries Ltd,M ,10,INE616Z01012,Specialty Chemicals
541178,BENARA,Benara Bearings and Pistons Ltd,M ,10,INE495Z01011,Other Industrial Goods
541179,ISEC,ICICI Securities Ltd,A ,5,INE763G01038,Other Financial Services
541195,MIDHANI,Mishra Dhatu Nigam Ltd,A ,10,INE099Z01011,Iron & Steel Products
541196,LEX,Lex Nimble Solutions Ltd,M ,10,INE860Y01019,Consulting Services
541206,OBCL,Orissa Bengal Carrier Ltd,M ,10,INE426Z01016,Transportation - Logistics
541228,TRL,Taylormade Renewables Ltd,M ,10,INE459Z01017,Industrial Machinery
541233,LEMONTREE,Lemon Tree Hotels Ltd,A ,10,INE970X01018,Hotels
541252,ABSLRIF7RG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Growth Option,B ,10,INF209KB1NP1, 
541253,ABSLRIF7RD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Dividend Payout,B ,10,INF209KB1NQ9, 
541254,ABSLRIF7DG,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Growth Option,B ,10,INF209KB1NR7, 
541255,ABSLRIF7DD,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Dividend Payout,B ,10,INF209KB1NS5, 
541269,CHEMFABALKA,Chemfab Alkalis Ltd,B ,10,INE783X01023,Commodity Chemicals
541276,HARDWYN,Hardwyn India Ltd,M ,10,INE626Z01011,Comm.Trading  & Distribution
541299,DLCL,Dr Lalchandani Labs Ltd,M ,10,INE871Z01013,Healthcare Services
541301,ORIENTELEC,Orient Electric Ltd,A ,1,INE142Z01019,Consumer Electronics
541302,DHRUV,Dhruv Consultancy Services Ltd,M ,10,INE506Z01015,Construction & Engineering
541303,AKSHAR,Akshar Spintex Ltd,M ,10,INE256Z01017,Textiles
541304,INDOUS,Indo Us Bio-Tech Ltd,M ,10,INE250Z01010,Other Agricultural Products
541309,IPRU3095,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option,B ,10,INF109KC1CV2, 
541310,IPRU3096,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option,B ,10,INF109KC1CW0, 
541311,IPRU9297,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option,B ,10,INF109KC1CX8, 
541312,IPRU9298,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option,B ,10,INF109KC1CY6, 
541313,ICICI500,ICICI Prudential S&P BSE 500 ETF,B ,10,INF109KC1CZ3, 
541336,INDOSTAR,Indostar Capital Finance Ltd,A ,10,INE896L01010,Finance (including NBFCs)
541337,MILEFUR,Milestone Furniture Ltd,M ,10,INE424Z01011,Furniture-Furnishing-Paints
541338,UHZAVERI,U. H. Zaveri Ltd,M ,10,INE556Z01010,Other Apparels & Accessories
541341,KTKIND5RG,Kotak India Growth Fund Series 5 - Regular Plan - Growth Option,B ,10,INF174K011X6, 
541343,KTKIND5RD,Kotak India Growth Fund Series 5 - Regular Plan - Dividend Option,B ,10,INF174K012X4, 
541345,KTKIND5DG,Kotak India Growth Fund Series 5 - Direct Plan - Growth Option,B ,10,INF174K013X2, 
541346,KTKIND5DD,Kotak India Growth Fund Series 5 - Direct Plan - Dividend Option,B ,10,INF174K014X0, 
541347,PARVATI,Parvati Sweetners and Power Ltd,XT,5,INE295Z01015,Sugar
541352,MEGASTAR,Megastar Foods Ltd,M ,10,INE00EM01016,Other Food Products
541353,INNOVATORS,Innovators Facade Systems Ltd,M ,10,INE870Z01015,Construction & Engineering
541358,SHWL,Shree Worstex Ltd,XT,10,INE926R01012,Finance (including NBFCs)
541400,ZIMLAB,Zim Laboratories Ltd,X ,10,INE518E01015,Pharmaceuticals
541401,ARIHANTINS,Arihant Institute Ltd,MT,10,INE997Z01016,Education
541402,AFFORDABLE,Affordable Robotic & Automation Ltd,M ,10,INE692Z01013,Industrial Machinery
541403,DOLLAR,Dollar Industries Ltd,B ,2,INE325C01035,Other Apparels & Accessories
541418,NGIL,Nakoda Group of Industries Ltd,M ,10,INE236Y01012,Packaged Foods
541444,PALMJEWELS,Palm Jewels Ltd,M ,10,INE838Z01012,Other Apparels & Accessories
541445,WAA,Waa Solar Ltd,M ,10,INE799N01012,Other Elect.Equip./ Prod.
541450,ADANIGREEN,Adani Green Energy Ltd,A ,10,INE364U01010,Heavy Electrical Equipment
541503,UNICK,Unick Fix-A-Form And Printers Ltd,XT,10,INE250G01010,Comm.Printing/Stationery
541540,SOLARA,Solara Active Pharma Sciences Ltd,B ,10,INE624Z01016,Pharmaceuticals
541545,TALWGYM,Talwalkars Healthclubs Ltd,Z ,10,INE627Z01019,Other Leisure Facilities
541546,GAYAHWS,Gayatri Highways Ltd,T ,2,INE287Z01012,Construction & Engineering
541556,RITES,RITES Ltd,A ,10,INE320J01015,Construction & Engineering
541557,FINEORG,Fine Organic Industries Ltd,A ,5,INE686Y01026,Specialty Chemicals
541578,VARROC,Varroc Engineering Ltd,A ,1,INE665L01035,Auto Parts & Equipment
541601,RAJNISH,Rajnish Wellness Ltd,M ,10,INE685Z01017,Pharmaceuticals
541627,HITECHWIND,Hi-Tech Winding Systems Ltd,X ,10,INE173V01013,Paper & Paper Products
541633,STRAEXPO,Sophia Traexpo Ltd,XT,10,INE268X01017,Paper & Paper Products
541634,RAWEDGE,Raw Edge Industrial Solutions Ltd,M ,10,INE960Z01014,Construction Materials
541672,IPRU3143,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option,B ,10,INF109KC1GQ3, 
541673,IPRU3144,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option,B ,10,INF109KC1GR1, 
541674,IPRU9345,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option,B ,10,INF109KC1GS9, 
541675,IPRU9346,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option,B ,10,INF109KC1GT7, 
541676,TVF1D,Tata Vaue Fund Series 1 - Regular Plan - Dividend Payout Option,B ,10,INF277K010H7, 
541677,TVF1DZ,Tata Vaue Fund Series 1 - Direct Plan - Dividend Payout Option,B ,10,INF277K012H3, 
541678,TVF1G,Tata Vaue Fund Series 1 - Regular Plan - Growth Option,B ,10,INF277K019G0, 
541679,TVF1GZ,Tata Vaue Fund Series 1 - Direct Plan - Growth Option,B ,10,INF277K011H5, 
541700,TCNSBRANDS,TCNS Clothing Co. Ltd,A ,2,INE778U01029,Other Apparels & Accessories
541701,SUPERSHAKT,Supershakti Metaliks Ltd,M ,10,INE00SY01011,Iron & Steel Products
541702,ASHNI,Ashnisha Industries Ltd,X ,10,INE694W01016,Comm.Trading  & Distribution
541703,GFIL,Ganesh Films India Ltd,M ,10,INE00WY01013,Specialty Retail
541725,IDFCEOS6RG,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option,B ,10,INF194KA14U2, 
541726,IDFCEOS6RD,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option,B ,10,INF194KA15U9, 
541727,IDFCEOS6DG,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option,B ,10,INF194KA17U5, 
541728,IDFCEOS6DD,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option,B ,10,INF194KA18U3, 
541729,HDFCAMC,HDFC Asset Management Company Ltd,A ,5,INE127D01025,Asset Management Cos.
541735,VIVANTA,Vivanta Industries Ltd,X ,10,INE299W01014,Construction & Engineering
541741,TINNATFL,Tinna Trade Ltd,X ,10,INE401Z01019,Comm.Trading  & Distribution
541742,TVF2D,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option,B ,10,INF277K014J5, 
541743,TVF2DZ,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option,B ,10,INF277K016J0, 
541744,TVF2G,TATA Value Fund Series  2 - Regular  Plan  - Growth Option,B ,10,INF277K013J7, 
541745,TVF2GZ,TATA Value Fund Series  2 - Direct Plan  - Growth Option,B ,10,INF277K015J2, 
541770,CREDITACC,CreditAccess Grameen Ltd,A ,10,INE741K01010,Finance (including NBFCs)
541771,AMINTAN,Amin Tannery Ltd,X ,1,INE572Z01017,Other Apparels & Accessories
541778,DEEP,Deep Polymers Ltd,M ,10,INE00IY01012,Specialty Chemicals
541799,SMEL,Sungold Media and Entertainment Ltd,M ,10,INE266S01011,Advertising & Media
541804,IPRU3168,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative,B ,10,INF109KC1IU1, 
541805,IPRU3169,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option,B ,10,INF109KC1IV9, 
541806,IPRU9370,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative,B ,10,INF109KC1IW7, 
541807,IPRU9371,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout,B ,10,INF109KC1IX5, 
541809,ICICINXT50,ICICI Prudential Nifty Next 50 ETF,B ,1,INF109KC1NS5, 
541865,ASPL,Add-Shop Promotions Ltd,M ,10,INE01B501018,Distributors
541879,KTKIND7RG,Kotak India Growth Fund Series 7 - Regular Plan - Growth Option,B ,10,INF174KA1509, 
541881,KTKIND7RD,Kotak India Growth Fund Series 7 - Regular Plan - Dividend Option,B ,10,INF174KA1517, 
541882,KTKIND7DG,Kotak India Growth Fund Series 7 - Direct Plan - Growth Option,B ,10,INF174KA1525, 
541884,KTKIND7DD,Kotak India Growth Fund Series 7 - Direct Plan - Dividend Option,B ,10,INF174KA1533, 
541890,SPACEINCUBA,Space Incubatrics Technologies Ltd,XT,10,INE797Z01010,IT Consulting & Software
541929,SGIL,Synergy Green Industries Ltd,M ,10,INE00QT01015,Other Industrial Products
541945,RANJEET,Ranjeet Mechatronics Ltd,M ,10,INE01A501019,Construction & Engineering
541956,IRCON,IRCON International Ltd,A ,2,INE962Y01021,Construction & Engineering
541967,SKYGOLD,Sky Gold Ltd,M ,10,INE01IU01018,Other Apparels & Accessories
541972,SETFSN50,SBI - ETF - SENSEX NEXT 50,B ,10,INF200KA1VQ2, 
541973,MACH,Mac Hotels Ltd,M ,10,INE004Z01011,Hotels
541974,MANORAMA,Manorama Industries Ltd,M ,10,INE00VM01010,Other Food Products
541983,INNOVATIVE,Innovative Ideals and Services (India) Ltd,M ,10,INE492Y01011,Sp.Consumer Services
